,category,deadline,funded,goal,phase,progress,project,sponsor,sponsor_page,status,supports
2011,科技,2016-06-24 00:00:00,1161735,500000,项目成功,232,神画小媚AR投影电视,神画智能影院,https://z.jd.com/funderCenter.action?flag=2&id=56251,已筹到,3123
2012,科技,2015-04-11 00:00:00,29210,10000,项目成功,292,潮涌爱家保智能家庭安防套装,潮涌文化,https://z.jd.com/funderCenter.action?flag=2&id=4124,已筹到,1410
2013,科技,2015-10-10 00:00:00,1536673,500000,项目成功,307,木薯肌肤检测仪 美肤小行星,木薯公司,https://z.jd.com/funderCenter.action?flag=2&id=23437,已筹到,10684
2014,科技,2015-10-10 00:00:00,1050482,1000000,项目成功,105,迪比科&阿狸萌宠移动电源,迪比科公司,https://z.jd.com/funderCenter.action?flag=2&id=23728,已筹到,2805
2015,科技,2015-10-24 00:00:00,129294,100000,项目成功,129,易弹金箍棒-钢琴智能伴侣,易弹科技小易,https://z.jd.com/funderCenter.action?flag=2&id=23737,已筹到,648
2016,科技,2015-10-10 00:00:00,329634,300000,项目成功,110,吧吧咪呀 宝贝智潮电话手表,lyl5482,https://z.jd.com/funderCenter.action?flag=2&id=22976,已筹到,14382
2017,科技,2015-10-24 00:00:00,24374,10000,项目成功,244,蓝博士无线充电智能电子烟,蓝博士电子烟,https://z.jd.com/funderCenter.action?flag=2&id=23175,已筹到,482
2018,科技,2015-10-14 00:00:00,100917,100000,项目成功,101,熊出没智能幼教安全卫士,小熊卫士,https://z.jd.com/funderCenter.action?flag=2&id=24110,已筹到,224
2019,科技,2015-09-24 00:00:00,5032140,500000,项目成功,1006,拉卡拉考拉手环（北京版）,拉卡拉-JD,https://z.jd.com/funderCenter.action?flag=2&id=23635,已筹到,7602
2020,科技,2015-10-10 00:00:00,23719,20000,项目成功,119,糖果G1 智能网关设备,TangoWiFi,https://z.jd.com/funderCenter.action?flag=2&id=23935,已筹到,347
2021,科技,2015-11-08 00:00:00,220020,50000,项目成功,440,鹰帝斯全自动感应智能马桶,鹰帝斯智能马桶,https://z.jd.com/funderCenter.action?flag=2&id=25184,已筹到,1722
2022,科技,2015-10-23 00:00:00,1334025,100000,项目成功,1334,索罗门自行车皮艺工匠款,索罗门科技电动车,https://z.jd.com/funderCenter.action?flag=2&id=25070,已筹到,20362
2023,科技,2015-10-28 00:00:00,380082,100000,项目成功,380,踏行天际智能网络单车,踏行天际,https://z.jd.com/funderCenter.action?flag=2&id=25017,已筹到,5982
2024,科技,2015-11-07 00:00:00,524229,500000,项目成功,105,E弹头安全锤双车充蓝牙耳机,微酷世纪,https://z.jd.com/funderCenter.action?flag=2&id=23210,已筹到,2679
2025,科技,2015-10-22 00:00:00,307622,100000,项目成功,308,皓明汽车除味机,皓明车健康,https://z.jd.com/funderCenter.action?flag=2&id=24600,已筹到,631
2026,科技,2015-11-02 00:00:00,363753,10000,项目成功,3638,牧羊人生物智能助眠师,SleepShepherd牧羊人,https://z.jd.com/funderCenter.action?flag=2&id=25115,已筹到,4570
2027,科技,2015-11-03 00:00:00,428632,200000,项目成功,214,LavaDesktop音箱,LavaRadio众筹,https://z.jd.com/funderCenter.action?flag=2&id=25062,已筹到,2677
2028,科技,2015-11-12 00:00:00,2203084,1000000,项目成功,220,莱迪儿童型智能服务机器人,莱迪机器人,https://z.jd.com/funderCenter.action?flag=2&id=25154,已筹到,2742
2029,科技,2015-11-02 00:00:00,25832,10000,项目成功,258,蜗爱音乐灯 点亮你的生活,蜗爱生活,https://z.jd.com/funderCenter.action?flag=2&id=24832,已筹到,574
2030,科技,2016-06-25 00:00:00,1333808,500000,项目成功,267,夏洛克智能贴锁,夏洛克智能,https://z.jd.com/funderCenter.action?flag=2&id=53189,已筹到,2651
2031,科技,2016-06-09 00:00:00,1063304,1000000,项目成功,106,砖投金石 掌心里的魔法影院,砖投旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=54673,已筹到,3803
2032,科技,2015-05-17 00:00:00,44702,30000,项目成功,149,未曾见过的智能专业运动相机,深圳一电科技有限公司,https://z.jd.com/funderCenter.action?flag=2&id=9598,已筹到,2414
2033,科技,2015-05-15 00:00:00,28070,20000,项目成功,140,veva A6智酷语音助手,铭洋兴业科技有限公司,https://z.jd.com/funderCenter.action?flag=2&id=9540,已筹到,976
2034,科技,2015-05-16 00:00:00,61047,10000,项目成功,610,荣泰可穿戴运动型空气净化器,上海一诺康品电子商务,https://z.jd.com/funderCenter.action?flag=2&id=9538,已筹到,594
2035,出版,2015-10-15 00:00:00,35573,1000,项目成功,3557,突破微营销 营销人必读,向上著,https://z.jd.com/funderCenter.action?flag=2&id=24196,已筹到,495
2036,出版,2015-10-15 00:00:00,102292,20000,项目成功,511,我们到底跟直男聊什么,磨铁图书,https://z.jd.com/funderCenter.action?flag=2&id=24310,已筹到,4764
2037,出版,2015-10-16 00:00:00,2833,500,项目成功,567,重温那些红色的记忆！,么么网JD,https://z.jd.com/funderCenter.action?flag=2&id=22717,已筹到,68
2038,出版,2015-10-17 00:00:00,73304,20000,项目成功,367,甲骨文—汉字的美丽启蒙,小象汉字999,https://z.jd.com/funderCenter.action?flag=2&id=24579,已筹到,614
2039,出版,2015-10-16 00:00:00,4852,1000,项目成功,485,大阅兵中国强，世界在倾听！,么么网JD,https://z.jd.com/funderCenter.action?flag=2&id=22714,已筹到,220
2040,出版,2016-09-10 00:00:00,15223,10000,众筹中,152,一部媲美安徒生童话的童话书,飞猪侠文化传媒,https://z.jd.com/funderCenter.action?flag=2&id=64355,已筹到,393
2041,出版,2015-04-19 00:00:00,37349,10000,项目成功,373,左耳电影重磅内容首次曝光,凤凰雪漫,https://z.jd.com/funderCenter.action?flag=2&id=7514,已筹到,632
2042,出版,2015-02-03 00:00:00,24023,10000,项目成功,240,给玉兔过春节,果壳阅读,https://z.jd.com/funderCenter.action?flag=2&id=3796,已筹到,954
2043,出版,2015-05-16 00:00:00,23112,10000,项目成功,231,竟然有人在做这样的事,心探索2015,https://z.jd.com/funderCenter.action?flag=2&id=9642,已筹到,323
2044,科技,2015-10-23 00:00:00,33152,10000,项目成功,332,知空1号 空气检测仪,知空家族,https://z.jd.com/funderCenter.action?flag=2&id=24709,已筹到,453
2045,科技,2016-06-09 00:00:00,451759,200000,项目成功,226,天马星3D打印儿童玩具工厂,天马星yeehaw,https://z.jd.com/funderCenter.action?flag=2&id=53731,已筹到,927
2046,科技,2016-05-25 00:00:00,5061294,800000,项目成功,633,乐橙育儿机器人,乐橙官方旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=52409,已筹到,6024
2047,科技,2016-06-14 00:00:00,193760,100000,项目成功,194,幻响无疆便携智能血压仪,幻响神州,https://z.jd.com/funderCenter.action?flag=2&id=53897,已筹到,3687
2048,科技,2016-06-08 00:00:00,1549460,1000000,项目成功,155,爱贝源智能冲奶机,iamBerry2016,https://z.jd.com/funderCenter.action?flag=2&id=53631,已筹到,1574
2049,科技,2016-06-25 00:00:00,231021,200000,项目成功,116,康千秋  电动变频逍遥椅,超牌数码专营店,https://z.jd.com/funderCenter.action?flag=2&id=51583,已筹到,1455
2050,科技,2016-06-10 00:00:00,204087,200000,项目成功,102,YMP超薄无线移动电源,一鑫创研YMP,https://z.jd.com/funderCenter.action?flag=2&id=53890,已筹到,707
2051,科技,2016-06-17 00:00:00,844544,100000,项目成功,845,华小睿交互式智能管家机器人,广州华睿电子有限公司,https://z.jd.com/funderCenter.action?flag=2&id=53625,已筹到,7660
2052,科技,2016-06-18 00:00:00,10041713,1000000,项目成功,1004,REMAX智能扩容充电宝,睿禾科技,https://z.jd.com/funderCenter.action?flag=2&id=54501,已筹到,9407
2053,科技,2016-06-20 00:00:00,1000005,1000000,项目成功,100,小方智能遥控器,欧瑞博智能家居,https://z.jd.com/funderCenter.action?flag=2&id=54517,已筹到,4674
2054,科技,2015-05-15 00:00:00,9327516,1000000,项目成功,933,凯芙隆免装RO反渗透净水机,一一得一一二得二,https://z.jd.com/funderCenter.action?flag=2&id=9245,已筹到,18484
2055,科技,2015-05-16 00:00:00,65863,50000,项目成功,132,原森态变天罩，还您自由呼吸,原森态,https://z.jd.com/funderCenter.action?flag=2&id=8774,已筹到,818
2056,科技,2015-05-15 00:00:00,240395,10000,项目成功,2404,易星健康智能蓝牙时尚电子烟,易星-EASING,https://z.jd.com/funderCenter.action?flag=2&id=5565,已筹到,3456
2057,科技,2015-06-16 00:00:00,90032,10000,项目成功,900,微型无线投影仪,蚂蚁国,https://z.jd.com/funderCenter.action?flag=2&id=9632,已筹到,3217
2058,科技,2015-05-16 00:00:00,182975,10000,项目成功,1830,时尚超薄全金属智能手机伴侣,无线世纪科技,https://z.jd.com/funderCenter.action?flag=2&id=9682,已筹到,2304
2059,科技,2015-05-17 00:00:00,112006,10000,项目成功,1120,酷多啦儿童智能手表,瑞恒科技,https://z.jd.com/funderCenter.action?flag=2&id=9214,已筹到,1723
2060,科技,2015-05-31 00:00:00,348085,50000,项目成功,696,智能蓝牙激光投影键盘,YOCASES,https://z.jd.com/funderCenter.action?flag=2&id=5705,已筹到,3550
2061,科技,2015-05-15 00:00:00,14723,10000,项目成功,147,奇克摩克蓝牙电话音响,takefans,https://z.jd.com/funderCenter.action?flag=2&id=9316,已筹到,670
2062,科技,2015-05-11 00:00:00,67752,10000,项目成功,678,中柏EZpad mini2,微栢,https://z.jd.com/funderCenter.action?flag=2&id=9645,已筹到,2736
2063,出版,2015-10-09 00:00:00,77026,20000,项目成功,385,比巴智能早教音响【绘本版】,比巴科技,https://z.jd.com/funderCenter.action?flag=2&id=23477,已筹到,395
2064,出版,2015-10-06 00:00:00,6796,6000,项目成功,113,SleeQ原创本与袋,sleeQcafe,https://z.jd.com/funderCenter.action?flag=2&id=21140,已筹到,85
2065,出版,2015-10-17 00:00:00,18942,5000,项目成功,379,来一场书香与茶香的约会！,禾椙白茶,https://z.jd.com/funderCenter.action?flag=2&id=22054,已筹到,274
2066,出版,2015-10-24 00:00:00,24958,1,项目成功,2495800,一年级孩子的礼物专属定制书,明天出版社,https://z.jd.com/funderCenter.action?flag=2&id=23679,已筹到,564
2067,出版,2015-11-30 00:00:00,11472,1000,项目成功,1147,五角星书法组创意作品大收藏,北京古尚书院,https://z.jd.com/funderCenter.action?flag=2&id=24643,已筹到,70
2068,出版,2015-10-16 00:00:00,3637,500,项目成功,727,抗日烽火遍齐鲁邮品首发,么么网JD,https://z.jd.com/funderCenter.action?flag=2&id=22699,已筹到,175
2069,出版,2016-09-19 00:00:00,7759,15000,众筹中,52,国内自主原创《鼠国》绘本,蒸汽世界steamworld,https://z.jd.com/funderCenter.action?flag=2&id=62670,已筹到,153
2070,出版,2016-07-23 00:00:00,12256,10000,项目成功,123,《终极胜利》还原真实的历史,领创意动有限公司,https://z.jd.com/funderCenter.action?flag=2&id=60375,已筹到,46
2071,出版,2016-07-21 00:00:00,22977,20000,项目成功,115,民谣之父胡德夫新书发布会,北京紫图图书,https://z.jd.com/funderCenter.action?flag=2&id=62454,已筹到,503
2072,出版,2016-09-09 00:00:00,2755,50000,众筹中,6,如何玩转“网红经济”,请出价C2B,https://z.jd.com/funderCenter.action?flag=2&id=63754,已筹到,80
2073,出版,2016-10-11 00:00:00,43067,100000,众筹中,43,《商君书》商鞅变法理论汇编,善品堂藏书2000,https://z.jd.com/funderCenter.action?flag=2&id=64996,已筹到,652
2074,出版,2015-01-07 00:00:00,39862,20000,项目成功,199,藏经典小人书品宣纸本西游记,鼎图文化268,https://z.jd.com/funderCenter.action?flag=2&id=2866,已筹到,658
2075,出版,2015-01-20 00:00:00,125300,10000,项目成功,1253,体验古书之美 崇贤馆巾箱本,崇贤馆,https://z.jd.com/funderCenter.action?flag=2&id=3068,已筹到,794
2076,出版,2015-01-24 00:00:00,24034,10000,项目成功,240,股权众筹千人大会等你来参加,俊娇,https://z.jd.com/funderCenter.action?flag=2&id=3683,已筹到,336
2077,出版,2015-04-23 00:00:00,89577,10000,项目成功,896,科学而诗意地与你谈谈性与爱,cc4all,https://z.jd.com/funderCenter.action?flag=2&id=7875,已筹到,2285
2078,出版,2015-04-24 00:00:00,137743,10000,项目成功,1377,和力叔一起写德足《这条路》,张力这条路,https://z.jd.com/funderCenter.action?flag=2&id=8008,已筹到,2132
2079,出版,2015-04-15 00:00:00,40928,5000,项目成功,819,可交互体验的糖果书,candybook,https://z.jd.com/funderCenter.action?flag=2&id=7220,已筹到,1243
2080,出版,2015-02-27 00:00:00,9990,6000,项目成功,167,来一场不念过往的旅程,徐昊原,https://z.jd.com/funderCenter.action?flag=2&id=3805,已筹到,308
2081,出版,2015-02-22 00:00:00,266889,20000,项目成功,1334,陈九霖邀您分享投资与人生,国研动力,https://z.jd.com/funderCenter.action?flag=2&id=3560,已筹到,559
2082,出版,2015-05-17 00:00:00,61797,5000,项目成功,1236,像酣客一样NB玩社群,一杯好酒两处美景,https://z.jd.com/funderCenter.action?flag=2&id=7303,已筹到,499
2083,出版,2015-01-24 00:00:00,142261,5000,项目成功,2845,网易每日轻松一刻众筹答谢,网易每日轻松一刻,https://z.jd.com/funderCenter.action?flag=2&id=3654,已筹到,2468
2084,出版,2015-06-26 00:00:00,36870,5000,项目成功,737,一起搞毛线：众筹广告书,adernous,https://z.jd.com/funderCenter.action?flag=2&id=10771,已筹到,983
2085,出版,2015-05-06 00:00:00,23910,20000,项目成功,120,邀你参与最好的“创业时代”,不过一二三,https://z.jd.com/funderCenter.action?flag=2&id=8640,已筹到,240
2086,出版,2015-05-28 00:00:00,15515,10000,项目成功,155,跟社群领袖来一场尖峰对谈,社群经济研究院孔剑平,https://z.jd.com/funderCenter.action?flag=2&id=10541,已筹到,113
2087,出版,2015-09-24 00:00:00,30944,6000,项目成功,516,2015幻想公园科幻嘉年华,科幻星云网,https://z.jd.com/funderCenter.action?flag=2&id=21948,已筹到,339
2088,出版,2015-06-12 00:00:00,7710,6000,项目成功,129,来一场寻找梦想的旅行,广州天闻角川,https://z.jd.com/funderCenter.action?flag=2&id=11641,已筹到,242
2089,出版,2015-05-08 00:00:00,44738,5000,项目成功,895,101幸福婚纱，有爱才任性,麦拉风动漫,https://z.jd.com/funderCenter.action?flag=2&id=8419,已筹到,831
2090,出版,2015-07-03 00:00:00,72693,8000,项目成功,909,大侦探福尔摩斯英国探索之旅,心喜阅童书,https://z.jd.com/funderCenter.action?flag=2&id=12229,已筹到,73
2091,出版,2015-06-24 00:00:00,11967,3000,项目成功,399,和大牌明星一起出书,环亚天地,https://z.jd.com/funderCenter.action?flag=2&id=12777,已筹到,273
2092,出版,2014-09-11 00:00:00,105024,100000,项目成功,105,庐客请全国人民免费看书啦！,湛庐文化,https://z.jd.com/funderCenter.action?flag=2&id=601,已筹到,597
2093,出版,2014-10-27 00:00:00,121362,80000,项目成功,152,复古阅读运动 崇贤馆巾箱本,崇贤馆,https://z.jd.com/funderCenter.action?flag=2&id=1145,已筹到,274
2094,出版,2014-12-06 00:00:00,586878,50000,项目成功,1174,小熊尼奥AR立体口袋动物园,小熊尼奥,https://z.jd.com/funderCenter.action?flag=2&id=1985,已筹到,2587
2095,出版,2014-10-16 00:00:00,66449,5000,项目成功,1329,2014星云奖，回到未来！,Guokr42,https://z.jd.com/funderCenter.action?flag=2&id=1304,已筹到,528
2096,出版,2014-12-03 00:00:00,63428,5000,项目成功,1269,告诉你一个逗比的英帝国,超有理想的色狼,https://z.jd.com/funderCenter.action?flag=2&id=1926,已筹到,1221
2097,出版,2014-08-09 00:00:00,1612551,100000,项目成功,1613,周鸿祎约你私密午餐会,中信出版集团,https://z.jd.com/funderCenter.action?flag=2&id=194,已筹到,4055
2098,出版,2014-09-14 00:00:00,12805,10000,项目成功,128,带上爱人去欧洲,机械工业出版社,https://z.jd.com/funderCenter.action?flag=2&id=743,已筹到,73
2099,出版,2014-11-17 00:00:00,34873,10000,项目成功,349,开启全新的养犬时代,狗狗去哪儿团队,https://z.jd.com/funderCenter.action?flag=2&id=1378,已筹到,355
2100,出版,2014-08-11 00:00:00,38575,10000,项目成功,386,《我爱我家》20周年大聚会,新星出版社,https://z.jd.com/funderCenter.action?flag=2&id=382,已筹到,270
2101,出版,2014-09-28 00:00:00,22119,20000,项目成功,111,与国民女神的第一次遇见,黑哥iii,https://z.jd.com/funderCenter.action?flag=2&id=978,已筹到,254
2102,出版,2014-11-11 00:00:00,9380,6000,项目成功,156,揭开P2P神秘面纱,零壹财经,https://z.jd.com/funderCenter.action?flag=2&id=1287,已筹到,134
2103,出版,2014-12-06 00:00:00,11760,10000,项目成功,118,画一个属于我们的绿色地球,宝贝计画绘本美术,https://z.jd.com/funderCenter.action?flag=2&id=1935,已筹到,52
2104,出版,2015-01-04 00:00:00,12312,10000,项目成功,123,金毛狗帮她爹求100个表白,柒先生与柒小汪,https://z.jd.com/funderCenter.action?flag=2&id=2364,已筹到,241
2105,其他,2015-12-21 00:00:00,170,10,项目成功,1700,黄金编剧团,河童娱乐,https://z.jd.com/funderCenter.action?flag=2&id=34348,已筹到,17
2106,出版,2015-06-03 00:00:00,97504,10000,项目成功,975,帮张嘉佳实现小龙虾梦,bj小满,https://z.jd.com/funderCenter.action?flag=2&id=11218,已筹到,922
2107,出版,2015-07-07 00:00:00,192298,100000,项目成功,192,育儿男神崔玉涛来你家做客,崔玉涛健康管理中心,https://z.jd.com/funderCenter.action?flag=2&id=11714,已筹到,5883
2108,出版,2015-05-09 00:00:00,18336,8000,项目成功,229,与全球杰出商业女性直接对话,华章书院,https://z.jd.com/funderCenter.action?flag=2&id=8708,已筹到,158
2109,出版,2014-12-11 00:00:00,16987,10000,项目成功,170,请全国小朋友免费读绘本,Bookteller_Moker,https://z.jd.com/funderCenter.action?flag=2&id=1690,已筹到,72
2110,出版,2014-10-15 00:00:00,137228,20000,项目成功,686,赵嘉&爱摄影重磅新书揭幕,赵嘉,https://z.jd.com/funderCenter.action?flag=2&id=875,已筹到,367
